date,open,high,low,close,adj close,volume,MACD,RSI,TEMA,ADR
2023-01-30,22579.880859375,22623.810546875,21992.509765625,22069.73046875,22069.73046875,3802780400,188.1324807062192,67.25688787293142,22335.94126497491,278.54609375
2023-01-31,22190.26953125,22284.3203125,21631.55078125,21842.330078125,21842.330078125,3304372200,163.42968540194124,61.10118028945652,22002.109803643143,350.91015625
2023-02-01,21920.80078125,22072.1796875,21703.599609375,22072.1796875,22072.1796875,2548571000,157.20210211625817,64.62545182369178,22015.094317620908,407.25390625
2023-02-02,22276.23046875,22311.9609375,21930.529296875,21958.359375,21958.359375,2401245600,143.08590823127815,61.64690191834858,21947.215558837026,421.4859375
2023-02-03,21811.080078125,21820.779296875,21459.650390625,21660.470703125,21660.470703125,2414664700,110.75630648739389,54.55944935709083,21714.344668457783,450.23046875
2023-02-06,21349.169921875,21349.169921875,21085.720703125,21222.16015625,21222.16015625,2314469800,55.00644066371751,46.15170864999442,21314.927625654676,479.0421875
2023-02-07,21288.390625,21512.2109375,21259.2109375,21298.69921875,21298.69921875,1777942000,16.317582078994747,47.66827115469389,21214.97677802973,405.471875
2023-02-08,21283.900390625,21443.48046875,21178.869140625,21283.51953125,21283.51953125,1894498900,-14.967355125103495,47.38324966517516,21188.05518951591,325.51796875
2023-02-09,21154.25,21637.55078125,21151.26953125,21624.359375,21624.359375,1933829700,-15.429381436450058,54.02980681111695,21439.887470607435,304.72421875
2023-02-10,21559.439453125,21579.990234375,21157.51953125,21190.419921875,21190.419921875,1782692000,-46.0779424842367,46.05354735873525,21258.99177900467,325.694140625
2023-02-13,20910.080078125,21230.150390625,20799.91015625,21164.419921875,21164.419921875,1772634000,-71.26199936339617,45.618996631987926,21168.813807359948,337.9625
2023-02-14,21235.919921875,21237.880859375,21074.939453125,21113.759765625,21113.759765625,1408732200,-93.69061609623168,44.733297606107655,21104.63674654441,371.320703125
2023-02-15,21116.83984375,21117.580078125,20726.830078125,20812.169921875,20812.169921875,2143024200,-131.8411720697477,39.78156511899541,20875.424694483416,353.308984375
2023-02-16,20947.0703125,21306.5390625,20887.69921875,20987.669921875,20987.669921875,2180463800,-147.3470983655825,43.687930311882894,20911.937588481705,378.53671875
2023-02-17,20958.630859375,21056.6796875,20703.740234375,20719.810546875,20719.810546875,1631650800,-177.34100374341506,39.47854282394193,20754.027365917715,365.0484375
2023-02-20,20681.470703125,20973.669921875,20606.849609375,20886.9609375,20886.9609375,1915367500,-186.42107885079895,43.15902072663223,20814.856403019676,351.1421875
2023-02-21,20859.5,20941.30078125,20503.05078125,20529.490234375,20529.490234375,2004601100,-217.83577279129167,37.856814154125914,20601.553976778938,338.458203125
2023-02-22,20512.490234375,20620.98046875,20344.859375,20423.83984375,20423.83984375,1766388300,-247.7508143125815,36.432236176725446,20444.188623923823,393.519921875
2023-02-23,20339.150390625,20601.220703125,20323.240234375,20351.349609375,20351.349609375,1729748400,-273.7158788819834,35.446615031777355,20339.38604501436,370.594140625
2023-02-24,20223.669921875,20233.640625,20006.779296875,20010.0390625,20010.0390625,2061880100,-316.54137508496206,31.17072978138289,20069.808063965687,342.422265625
2023-02-27,19821.029296875,20086.529296875,19804.560546875,19943.509765625,19943.509765625,1897627300,-351.43037093969906,30.400915707605535,19923.961396821425,317.206640625
2023-02-28,20020.169921875,20185.05078125,19783.0703125,19785.939453125,19785.939453125,2751875300,-386.64141243258564,28.59938481474356,19771.9977068522,300.236328125
2023-03-01,19849.970703125,20674.0703125,19849.970703125,20619.7109375,20619.7109375,2889639700,-346.28592092682084,46.623764097471025,20314.89531005364,292.982421875
2023-03-02,20390.01953125,20548.5703125,20321.25,20429.4609375,20429.4609375,1992565500,-325.2576895197599,43.90049775053022,20429.77115530047,402.578125
2023-03-03,20703.140625,20727.25,20498.16015625,20567.5390625,20567.5390625,2226145400,-294.48352837701896,46.349781928760656,20569.753293153946,392.44609375
2023-03-06,20437.869140625,20702.75,20410.0,20603.189453125,20603.189453125,2485355800,-264.27453374695324,46.99326235418357,20644.519912466658,392.891796875
2023-03-07,20606.830078125,21005.66015625,20358.779296875,20534.48046875,20534.48046875,3634829700,-242.89027358520252,45.85181906720367,20614.853334420335,395.048046875
2023-03-08,20256.890625,20269.9296875,19969.470703125,20051.25,20051.25,2643542900,-260.7068147810678,38.72721861819607,20249.444403047775,444.028125
2023-03-09,20082.419921875,20157.240234375,19907.580078125,19925.740234375,19925.740234375,2193340400,-281.39465143382404,37.11415529433494,19998.398786547274,339.3
2023-03-10,19580.779296875,19637.720703125,19281.970703125,19319.919921875,19319.919921875,3587989800,-341.40387797418225,30.508611857335296,19473.09755781723,343.76796875
2023-03-13,19411.880859375,19791.640625,19390.380859375,19695.970703125,19695.970703125,3133740000,-355.23999609542807,37.89729187728373,19530.933171740096,369.1
2023-03-14,19524.509765625,19639.51953125,19122.8203125,19247.9609375,19247.9609375,3027393700,-396.92735695176816,33.34811492391606,19270.268340344945,390.801953125
2023-03-15,19523.490234375,19745.439453125,19431.08984375,19539.869140625,19539.869140625,2633910800,-402.2483583278736,38.52607941262155,19386.518913972497,364.765625
2023-03-16,19197.970703125,19388.76953125,19109.0703125,19203.91015625,19203.91015625,3047393400,-428.08730639146233,35.14230417614556,19223.836164879554,367.54375
2023-03-17,19439.83984375,19597.1796875,19303.2890625,19518.58984375,19518.58984375,4332277000,-418.7896046821843,40.42078114591553,19390.70188029279,373.5515625
2023-03-20,19352.900390625,19382.970703125,18829.109375,19000.7109375,19000.7109375,2839042600,-447.33290401621707,35.32538233135399,19112.395750931955,361.1796875
2023-03-21,19118.869140625,19295.640625,19018.099609375,19258.759765625,19258.759765625,1929683800,-444.31795203630827,39.423072111676866,19181.96213829514,391.7
2023-03-22,19428.359375,19775.689453125,19428.359375,19591.4296875,19591.4296875,2364133200,-410.72940264030694,44.320798643333404,19458.823178465256,343.868359375
2023-03-23,19619.740234375,20051.259765625,19523.5,20049.640625,20049.640625,2531213200,-343.6683031920147,50.28327167820919,19904.82885566108,350.464453125
2023-03-24,19919.650390625,20118.2890625,19834.44921875,19915.6796875,19915.6796875,2306894000,-297.7661067592053,48.64323598759014,19992.765646234904,400.0765625
2023-03-27,19851.7890625,19938.76953125,19509.490234375,19567.689453125,19567.689453125,2503607400,-285.8484758279228,44.57595660111068,19763.610666866934,398.06640625
2023-03-28,19688.310546875,19875.109375,19559.470703125,19784.650390625,19784.650390625,1935094200,-256.12742701466414,47.52212112357243,19799.99532113318,373.15
2023-03-29,20348.640625,20437.689453125,20107.73046875,20192.400390625,20192.400390625,2597427400,-197.7168491819648,52.61959132885515,20095.56509793998,380.76953125
2023-03-30,20216.7890625,20320.01953125,20017.169921875,20309.130859375,20309.130859375,2981984600,-140.4767259039072,53.9972362341939,20295.809198501618,377.2953125
2023-03-31,20583.880859375,20721.970703125,20357.41015625,20400.109375,20400.109375,3044982800,-86.83696757099824,55.09318448471769,20428.528621984995,332.31328125
2023-04-03,20379.5,20475.4296875,20226.94921875,20409.1796875,20409.1796875,2651152300,-43.10747624476062,55.20775609831267,20471.727346283682,348.457421875
2023-04-04,20364.359375,20364.359375,20126.900390625,20274.58984375,20274.58984375,2415282800,-19.016440474741103,53.045112912929625,20376.14254822687,312.29765625
2023-04-06,20146.220703125,20343.859375,20099.48046875,20331.19921875,20331.19921875,2143238700,4.55886048110915,53.863743343096324,20360.110674359184,296.66171875
2023-04-11,20566.58984375,20750.73046875,20293.369140625,20485.240234375,20485.240234375,3064229800,35.187352757464396,56.10629286365611,20453.9751653749,279.545703125
2023-04-12,20481.529296875,20494.810546875,20236.919921875,20309.859375,20309.859375,2351926700,44.87117899124496,52.95055645869578,20365.3454354765,310.448046875
2023-04-13,19977.9609375,20344.48046875,19885.529296875,20344.48046875,20344.48046875,2329727600,54.69287999457447,53.50649237325365,20345.876423180274,289.1140625
2023-04-14,20422.720703125,20482.6796875,20297.16015625,20438.810546875,20438.810546875,2086262200,69.25124095040883,55.06444567831294,20402.888567618706,331.208203125
2023-04-17,20374.509765625,20864.740234375,20299.150390625,20782.44921875,20782.44921875,3411232600,107.15379557872438,60.28538879185651,20669.006639841962,320.8203125
2023-04-18,20643.41015625,20742.390625,20559.080078125,20650.509765625,20650.509765625,2349659000,125.14552138592626,57.52195036769806,20686.71544627796,385.0625
2023-04-19,20633.0,20633.0,20336.7109375,20367.759765625,20367.759765625,2183749600,115.34701861928988,52.01880810202449,20484.556918843526,330.25234375
2023-04-20,20354.830078125,20472.5,20308.330078125,20396.970703125,20396.970703125,2047181600,108.67696087678996,52.52414095555082,20411.560675866906,337.93203125
2023-04-21,20330.150390625,20378.900390625,19974.91015625,20075.73046875,20075.73046875,2494223900,76.67268325400437,46.69927706596643,20156.178740321047,278.97578125
2023-04-24,20049.869140625,20146.369140625,19734.6796875,19959.939453125,19959.939453125,2247902000,41.51691883191961,44.771920107781376,19971.27803634268,322.669921875
2023-04-25,19903.529296875,19910.279296875,19527.630859375,19617.880859375,19617.880859375,2196274500,-13.706845232947671,39.57566413867685,19665.53270656506,291.88984375
2023-04-26,19520.970703125,19903.73046875,19520.970703125,19757.26953125,19757.26953125,1941042600,-45.725976885405544,42.504084817600194,19651.598352546116,331.757421875
2023-04-27,19736.349609375,19880.2890625,19662.599609375,19840.279296875,19840.279296875,2150454000,-63.68462525804716,44.23729721119188,19728.116626204253,349.0515625
2023-04-28,19936.01953125,20167.880859375,19879.0703125,19894.5703125,19894.5703125,2574855500,-72.70738178964166,45.39665505451062,19817.06334007926,359.75546875
2023-05-02,20122.900390625,20286.4609375,19761.130859375,19933.810546875,19933.810546875,1459412900,-75.82381591196099,46.26623451737676,19892.987082200754,336.71953125
2023-05-03,19686.150390625,19721.9609375,19538.720703125,19699.16015625,19699.16015625,1460653600,-96.08273832196937,41.96267724271388,19764.315759930432,359.44765625
2023-05-04,19695.73046875,19979.76953125,19695.73046875,19948.73046875,19948.73046875,3206294300,-90.9869955810318,47.550714968337694,19885.88235477409,319.566015625
2023-05-05,20061.0,20208.75,19968.41015625,20049.310546875,20049.310546875,3321243000,-77.9475804348076,49.65456968268719,20012.262394853187,299.821875
2023-05-08,20128.1796875,20321.740234375,20081.69921875,20297.029296875,20297.029296875,4288098900,-47.113047976883536,54.49583533354619,20238.29394403791,304.351953125
2023-05-09,20252.130859375,20297.830078125,19817.779296875,19867.580078125,19867.580078125,4037919400,-56.62686120637591,46.20132248221754,20025.12424970925,294.598046875
2023-05-10,19860.5,19880.029296875,19696.58984375,19762.19921875,19762.19921875,2779518700,-71.83030040672747,44.41487356291372,19847.96151973188,285.5421875
2023-05-11,19842.98046875,19854.490234375,19567.619140625,19743.7890625,19743.7890625,2213792400,-84.3896842813374,44.09410107626178,19758.1028589182,285.58203125
2023-05-12,19850.83984375,19853.369140625,19596.490234375,19627.240234375,19627.240234375,2284179000,-102.55428876809674,42.0248646085036,19643.0450693346,286.1484375
2023-05-15,19525.060546875,20063.349609375,19498.0390625,19971.130859375,19971.130859375,2580074400,-88.2130085753779,49.54809419378299,19843.56188991641,289.45625
2023-05-16,20183.279296875,20183.279296875,19891.490234375,19978.25,19978.25,1720897700,-75.40432114827126,49.69363253516776,19942.490720816157,354.51015625
2023-05-17,19956.130859375,19987.9296875,19538.08984375,19560.5703125,19560.5703125,2258030500,-97.79851042983864,42.032611039708655,19689.90880339847,316.8578125
2023-05-18,19702.73046875,19894.23046875,19630.759765625,19727.25,19727.25,2095394100,-100.94379430588015,45.63452340295349,19696.797969572846,370.137890625
2023-05-19,19535.490234375,19610.720703125,19352.810546875,19450.5703125,19450.5703125,1947230900,-124.31158401532957,41.07228902298759,19511.128847726595,365.4578125
2023-05-22,19479.060546875,19806.439453125,19410.0703125,19678.169921875,19678.169921875,1677939600,-123.05973012996765,45.86662127017409,19597.43038668246,365.6640625
2023-05-23,19713.4609375,19769.140625,19363.5,19431.25,19431.25,1888538600,-140.36051629643043,41.88519732887882,19470.01785974179,331.87578125
2023-05-24,19279.390625,19304.19921875,19046.80078125,19115.9296875,19115.9296875,2476667200,-177.45359368615027,37.418297635571534,19198.729793048184,354.64609375
2023-05-25,18930.23046875,18930.23046875,18620.83984375,18746.919921875,18746.919921875,2792438700,-233.9122183013751,32.98494755281813,18832.548031777096,316.1578125
2023-05-29,18827.080078125,18879.08984375,18517.859375,18551.109375,18551.109375,2196594700,-291.09188581545095,30.893269773233058,18556.22595418198,325.341796875
2023-05-30,18574.189453125,18666.7109375,18369.9296875,18595.779296875,18595.779296875,2244980000,-329.01127274899045,31.953375949140835,18496.439821457843,346.005859375
2023-05-31,18415.0,18415.0,18044.859375,18234.26953125,18234.26953125,4372923700,-383.7955588104596,28.185135012375255,18245.74277592181,326.08828125
2023-06-01,18190.26953125,18465.640625,18190.26953125,18216.91015625,18216.91015625,2622765000,-423.7276535146848,28.014290795928815,18151.505279796347,318.98828125
2023-06-02,18566.810546875,19024.91015625,18548.30078125,18949.939453125,18949.939453125,3731528000,-391.73179892151893,43.56922300383677,18654.031223865015,322.5828125
2023-06-05,19014.9609375,19123.80078125,18896.130859375,19108.5,19108.5,2096394500,-349.55537096193075,46.2736049152018,18999.8398705432,356.0265625
2023-06-06,19117.109375,19377.380859375,19033.849609375,19099.279296875,19099.279296875,2263636600,-313.262859442264,46.13514073781089,19136.62412098846,329.314453125
2023-06-07,19327.150390625,19410.48046875,19196.08984375,19252.0,19252.0,2156059100,-269.07947576628794,48.86440726494464,19286.1977066108,338.664453125
2023-06-08,19227.83984375,19339.8203125,19087.66015625,19299.1796875,19299.1796875,2212103200,-227.6338778373174,49.71211398724629,19364.840458916457,307.514453125
2023-06-09,19333.4296875,19463.609375,19231.130859375,19389.94921875,19389.94921875,2003013400,-185.32918974960194,51.38200859118599,19442.552031209536,302.872265625
2023-06-12,19440.990234375,19440.990234375,19255.650390625,19404.310546875,19404.310546875,1688193100,-148.92714856738894,51.65554274882279,19467.656107234594,254.04609375
2023-06-13,19355.650390625,19572.419921875,19273.419921875,19521.419921875,19521.419921875,2466291700,-109.36994959564981,53.931681119141025,19544.345669364116,245.580078125
2023-06-14,19547.580078125,19641.16015625,19352.33984375,19408.419921875,19408.419921875,2482612800,-86.14384475790575,51.41618702837415,19484.02110950994,236.673828125
2023-06-15,19626.80078125,19832.19921875,19510.759765625,19828.919921875,19828.919921875,2657480300,-33.427472875464446,59.06726083579887,19742.069059117788,251.559765625
2023-06-16,19915.439453125,20155.919921875,19876.419921875,20040.369140625,20040.369140625,3582368700,25.12007130242273,62.28376348775535,19992.673691964465,265.415625
2023-06-19,19983.400390625,20000.220703125,19718.4296875,19912.890625,19912.890625,1906054300,60.53675611683866,59.26038068025566,19994.1832900989,274.819921875
2023-06-20,19863.859375,19863.859375,19504.630859375,19607.080078125,19607.080078125,2121671900,63.203563268038124,52.65688900928449,19759.941838868046,294.11015625
2023-06-21,19305.240234375,19377.689453125,19174.16015625,19218.349609375,19218.349609375,1995615900,33.56727181805036,45.6876017593871,19373.28067131129,306.155859375
2023-06-23,19135.01953125,19138.419921875,18800.33984375,18889.970703125,18889.970703125,1689313400,-16.226528020157275,40.77775605228438,18977.653051406523,289.09765625
2023-06-26,18845.900390625,19001.619140625,18767.150390625,18794.130859375,18794.130859375,2066052200,-62.69818182308154,39.445396804819595,18757.19466172464,292.42578125
2023-06-27,18851.66015625,19226.3203125,18842.419921875,19148.130859375,19148.130859375,2059536300,-70.15692624739313,46.41038667233611,18938.868749531885,283.41953125
2023-06-28,19099.390625,19222.130859375,19019.259765625,19172.05078125,19172.05078125,1675196500,-73.29320059748352,46.855197450865006,19059.842164403224,303.84140625
2023-06-29,19180.279296875,19180.279296875,18837.3203125,18934.359375,18934.359375,1690353400,-93.87441210196266,43.03282547997689,18957.72719216383,272.569921875
2023-06-30,18881.4296875,19070.109375,18838.619140625,18916.4296875,18916.4296875,1869555200,-110.35962311884578,42.74952300265751,18908.1441719291,300.455859375
2023-07-03,19002.55078125,19371.7109375,19002.55078125,19306.58984375,19306.58984375,2214447500,-90.8964188889222,50.40150421568858,19169.813799546275,279.137890625
2023-07-04,19289.060546875,19449.109375,19253.220703125,19415.6796875,19415.6796875,1987401200,-65.9099674290701,52.32040886350537,19364.294352717097,306.076171875
2023-07-05,19355.060546875,19378.900390625,19095.599609375,19110.380859375,19110.380859375,2432611100,-69.93515807231233,46.856761521200724,19227.02501728205,268.473828125
2023-07-06,18840.41015625,18973.009765625,18483.080078125,18533.05078125,18533.05078125,3277132300,-118.34355933083134,38.63950546624597,18752.146664603166,284.559765625
2023-07-07,18435.4609375,18537.75,18279.73046875,18365.69921875,18365.69921875,2463266100,-168.27084013774947,36.63397674076795,18431.063189607547,313.95390625
2023-07-10,18747.5,18781.2109375,18417.630859375,18479.720703125,18479.720703125,1953461500,-196.3747803932165,38.95865587721832,18390.987356415746,319.259765625
2023-07-11,18671.419921875,18806.55078125,18573.669921875,18659.830078125,18659.830078125,2114932400,-201.78867315942625,42.54435295611777,18523.91691677885,318.14375
2023-07-12,18797.009765625,18932.1796875,18739.599609375,18860.94921875,18860.94921875,1818311800,-187.68781287975798,46.335236946338895,18740.15760896116,325.5421875
2023-07-13,19181.310546875,19368.919921875,19163.2109375,19350.619140625,19350.619140625,2729756500,-135.4410103079863,54.24993260035608,19184.69069548388,307.398046875
2023-07-14,19534.8203125,19534.8203125,19364.599609375,19413.779296875,19413.779296875,2460070700,-87.9252246188953,55.16837916654856,19414.577111653107,250.55390625
2023-07-18,19324.33984375,19324.33984375,18979.919921875,19015.720703125,19015.720703125,2591229600,-81.44850132448846,48.55283943929015,19213.04829645046,232.994140625
2023-07-19,18826.58984375,19004.419921875,18711.029296875,18952.310546875,18952.310546875,1982969600,-80.50413247061806,47.57415508976127,19060.92549674292,229.162109375
2023-07-20,19003.279296875,19215.740234375,18888.759765625,18928.01953125,18928.01953125,1807926400,-80.78449197845839,47.181804696522626,18969.94659889356,241.2640625
2023-07-21,18918.69921875,19169.75,18886.4296875,19075.259765625,19075.259765625,1637013200,-68.33822360888735,49.88003654380947,19033.528185221694,268.144140625
2023-07-24,18867.609375,18946.560546875,18562.119140625,18668.150390625,18668.150390625,2212871900,-90.2831249048977,43.29441369743479,18776.04249051377,283.66640625
2023-07-25,19172.279296875,19465.26953125,19111.8203125,19434.400390625,19434.400390625,3670887000,-45.3238055301299,55.26600418600516,19206.335759316138,326.510546875
2023-07-26,19340.76953125,19404.5,19245.66015625,19365.140625,19365.140625,2136512600,-15.107626450200769,54.15313322505734,19348.01080259627,328.31640625
2023-07-27,19502.08984375,19685.7890625,19482.470703125,19639.109375,19639.109375,3028767100,30.592740096719353,57.77521987351795,19591.64814783067,301.40625
2023-07-28,19418.48046875,19940.58984375,19381.900390625,19916.560546875,19916.560546875,3094859900,88.18161691867135,61.124811775742785,19877.56865942758,276.673828125
2023-07-31,20237.529296875,20361.029296875,20019.7890625,20078.939453125,20078.939453125,4327873000,145.24922534102734,62.97593907168683,20094.289126336294,331.74765625
2023-08-01,20211.19921875,20331.279296875,19891.810546875,20011.119140625,20011.119140625,3013635300,182.8949673429197,61.65540445837794,20113.856774297692,323.107421875
2023-08-02,19902.76953125,19981.0,19475.150390625,19517.380859375,19517.380859375,2958227800,170.9193359284218,52.95045023003013,19748.827484676454,340.311328125
2023-08-03,19404.140625,19650.16015625,19369.060546875,19420.869140625,19420.869140625,2488071400,151.89009524090943,51.42213350848273,19507.432255060256,409.71328125
2023-08-04,19671.130859375,19857.390625,19461.609375,19539.4609375,19539.4609375,2771467700,144.71038264002345,53.20929016946305,19488.394830575297,425.26953125
2023-08-07,19474.66015625,19581.8203125,19352.349609375,19537.919921875,19537.919921875,2277019400,137.31319953389902,53.181910689204685,19488.276282386436,392.687890625
2023-08-08,19308.55078125,19370.80078125,19112.609375,19184.169921875,19184.169921875,3491048500,101.73383303965602,47.18024235696541,19247.382425852356,370.333984375
2023-08-09,19059.580078125,19270.48046875,19056.099609375,19246.029296875,19246.029296875,2264244800,77.63349810823638,48.27941335288053,19196.013389688636,334.078515625
2023-08-10,19125.0,19315.169921875,19030.390625,19248.259765625,19248.259765625,2598340600,58.044685421271424,48.32117299825482,19190.046728693243,275.784765625
2023-08-11,19319.91015625,19346.2890625,19049.919921875,19075.189453125,19075.189453125,3363828300,28.229803480193368,45.26704902779155,19078.45403446624,276.520703125
2023-08-14,18697.330078125,18792.720703125,18554.509765625,18773.55078125,18773.55078125,3890510400,-19.51326702730148,40.46646983570745,18829.031154934408,256.63828125
2023-08-15,18599.19921875,18745.8203125,18513.779296875,18581.109375,18581.109375,2668372200,-72.04775209496074,37.7182045544369,18600.019965934054,258.386328125
2023-08-16,18356.650390625,18440.9609375,18261.849609375,18329.30078125,18329.30078125,2823625500,-132.47332699161052,34.42378669870591,18344.06043804741,253.15625
2023-08-17,18023.109375,18399.19921875,17900.76953125,18326.630859375,18326.630859375,3160942900,-178.5186116093064,34.389488913002864,18255.96553744572,246.10234375
2023-08-18,18208.98046875,18336.41015625,17936.4296875,17950.849609375,17950.849609375,3049414000,-242.5362251517472,29.877455697664956,17979.81293154481,288.832421875
2023-08-21,17798.470703125,17867.66015625,17587.380859375,17623.2890625,17623.2890625,3141863900,-316.05854874095166,26.60112497526555,17654.970247351954,309.5546875
2023-08-22,17641.859375,17965.259765625,17573.69921875,17791.009765625,17791.009765625,2895653800,-356.6803409760614,30.78632121557827,17662.354115012346,317.968359375
2023-08-23,17762.759765625,18000.529296875,17730.7890625,17845.919921875,17845.919921875,2499731900,-380.061518220522,32.150353657731614,17735.12411315665,349.872265625
2023-08-24,17992.73046875,18272.94921875,17945.009765625,18212.169921875,18212.169921875,2758913200,-364.83253224163127,40.56413109763483,18045.83199984094,367.998046875
2023-08-25,18037.599609375,18137.650390625,17969.41015625,18119.390625,18119.390625,2467696800,-356.1445166222002,39.23675308329884,18124.57985626371,333.9
2023-08-28,18519.080078125,18564.4296875,18113.23046875,18130.740234375,18130.740234375,2985842200,-344.3736592488931,39.497572406686615,18163.21251536462,287.551953125
2023-08-29,18261.689453125,18583.80078125,18239.919921875,18484.029296875,18484.029296875,3071235600,-303.04449490465413,47.108209624925706,18422.30718934438,321.7359375
2023-08-30,18659.9609375,18742.140625,18427.220703125,18482.859375,18482.859375,3288670900,-267.30392323678825,47.08708634324203,18523.996613067793,312.2
2023-08-31,18580.470703125,18667.1796875,18312.759765625,18382.060546875,18382.060546875,4074881200,-244.2967574048089,45.20626841478479,18480.747374640912,321.2359375
2023-09-04,18592.529296875,18899.490234375,18575.44921875,18844.16015625,18844.16015625,4040296000,-186.62465688078737,54.23181357173586,18772.09173101569,326.53203125
2023-09-05,18717.419921875,18725.5,18431.720703125,18456.91015625,18456.91015625,2315663900,-170.2048369542681,47.213267829260616,18611.82354578027,357.6921875
2023-09-06,18405.08984375,18492.58984375,18256.099609375,18449.98046875,18449.98046875,2352887700,-155.9534431529719,47.09580994220822,18520.792379498023,326.208203125
2023-09-07,18437.48046875,18437.48046875,18173.439453125,18202.0703125,18202.0703125,2123306900,-162.7868343180453,42.97658612810412,18299.87846084923,304.730078125
2023-09-11,17941.650390625,18164.609375,17842.369140625,18096.44921875,18096.44921875,2522422900,-174.7111046964783,41.31845740222024,18129.988555423028,294.554296875
2023-09-12,18015.560546875,18145.580078125,17892.009765625,18025.890625,18025.890625,1887139100,-187.6910651331964,40.20256072287685,18015.31057410205,288.118359375
2023-09-13,18131.099609375,18200.51953125,17954.970703125,18009.220703125,18009.220703125,1865961200,-197.0514111287339,39.92819622838593,17966.743552868542,274.02421875
2023-09-14,18101.9609375,18173.5390625,17928.630859375,18047.919921875,18047.919921875,2013840800,-199.05230294291687,40.93594155722773,17986.57127972173,264.378125
2023-09-15,18154.009765625,18372.650390625,18030.7890625,18182.890625,18182.890625,2781390700,-187.5846743937327,44.436912357858716,18101.57549817675,266.06171875
2023-09-18,18069.0390625,18114.8203125,17894.810546875,17930.55078125,17930.55078125,1691546500,-196.59199097880992,39.69910963789502,17980.416459657798,281.62578125
2023-09-19,17942.0703125,18004.740234375,17832.30078125,17997.169921875,17997.169921875,1778221800,-196.0943003210523,41.473239729624204,17977.87902603915,261.1796875
2023-09-20,17939.25,17995.380859375,17833.19921875,17885.599609375,17885.599609375,1657120100,-202.3698625620309,39.38341704666544,17903.740116323042,244.953515625
2023-09-21,17795.80078125,17823.8203125,17623.869140625,17655.41015625,17655.41015625,2046449600,-223.3430728827334,35.41801563441429,17714.536917455465,228.280078125
2023-09-22,17578.259765625,18078.689453125,17573.810546875,18057.44921875,18057.44921875,1924148900,-205.15839832770143,45.701277360045665,17923.32619794551,219.288671875
2023-09-25,18046.890625,18046.890625,17722.490234375,17729.2890625,17729.2890625,1552391300,-214.75114938651677,40.09004413319005,17791.264595972032,251.8921875
2023-09-26,17661.849609375,17718.1796875,17379.439453125,17466.900390625,17466.900390625,1909387100,-240.75080035717838,36.25682484552169,17551.358021035932,272.7703125
2023-09-27,17472.109375,17655.310546875,17472.109375,17611.869140625,17611.869140625,1571624300,-246.81284942316415,39.688014715222266,17557.19955435691,306.03046875
2023-09-28,17587.080078125,17627.73046875,17352.830078125,17373.029296875,17373.029296875,1997138800,-267.8023708783112,36.22803971289092,17403.862631671505,310.234375
2023-09-29,17484.94921875,17935.150390625,17482.390625,17809.66015625,17809.66015625,1839910300,-246.36434819258648,45.57011447791833,17655.38355821111,325.22421875
